,AveragePrice,TotalVolume,TotalBags,type,year,region
10558,2.13,82987.85,48907.85,organic,2016,Northeast
10559,1.79,10725.45,10490.24,organic,2016,NorthernNewEngland
10560,1.53,6791.4,6052.83,organic,2016,Orlando
10561,2.45,6285.53,2002.75,organic,2016,Philadelphia
10562,1.86,11446.65,5140.37,organic,2016,PhoenixTucson
10563,1.53,7864.22,6983.89,organic,2016,Pittsburgh
10564,1.74,917091.3424611753,32122.19,organic,2016,Plains
10565,2.16,18792.52,7569.09,organic,2016,Portland
10566,1.85,10276.83,6659.43,organic,2016,RaleighGreensboro
10567,1.396017972711152,7529.46,4314.26,organic,2016,RichmondNorfolk
10568,1.17,9499.5,6501.64,organic,2016,Roanoke
10569,1.396017972711152,6026.15,1007.52,organic,2016,Sacramento
10570,2.1,10261.69,2887.4,organic,2016,SanDiego
10571,2.99,18930.4,3384.34,organic,2016,SanFrancisco
10572,2.28,28907.25,9833.17,organic,2016,Seattle
10573,1.73,10613.01,7307.1,organic,2016,SouthCarolina
10574,1.24,144227.54,101256.52,organic,2016,SouthCentral
10575,1.58,71470.8,55137.97,organic,2016,Southeast
10576,2.35,1795.08,526.05,organic,2016,Spokane
10577,1.49,6840.22,295043.20947097597,organic,2016,StLouis
10578,1.396017972711152,892.02,824.22,organic,2016,Syracuse
10579,1.49,6531.96,6165.88,organic,2016,Tampa
10580,1.7,917091.3424611753,492990.55,organic,2016,TotalUS
10581,1.81,160864.58,81102.19,organic,2016,West
10582,1.59,14666.55,9512.9,organic,2016,WestTexNewMexico
10583,1.56,70089.51,9504.34,conventional,2016,Albany
10584,1.14,448936.04,201556.25,conventional,2016,Atlanta
10585,1.6,566160.06,192456.98,conventional,2016,BaltimoreWashington
10586,1.27,62526.51,24105.6,conventional,2016,Boise
10587,1.39,475677.35,105976.17,conventional,2016,Boston
10588,1.63,78675.66,24940.18,conventional,2016,BuffaloRochester
10589,1.32,4253815.59,1251188.05,conventional,2016,California
10590,1.396017972711152,135608.11,48742.91,conventional,2016,Charlotte
10591,1.13,694873.06,58079.74,conventional,2016,Chicago
10592,0.98,242174.1,153899.48,conventional,2016,CincinnatiDayton
10593,1.33,117299.16,295043.20947097597,conventional,2016,Columbus
10594,1.0,910226.05,220453.44,conventional,2016,DallasFtWorth
10595,1.28,543816.6,287224.18,conventional,2016,Denver
10596,1.35,243576.96,115620.88,conventional,2016,Detroit
10597,1.46,127392.78,41108.9,conventional,2016,GrandRapids
10598,1.23,2637621.79,869892.86,conventional,2016,GreatLakes
10599,1.37,191755.51,71343.77,conventional,2016,HarrisburgScranton
10600,1.62,917091.3424611753,295043.20947097597,conventional,2016,HartfordSpringfield
10601,0.99,827345.76,153454.6,conventional,2016,Houston
10602,1.29,124674.05,61251.87,conventional,2016,Indianapolis
10603,1.36,117495.72,62411.5,conventional,2016,Jacksonville
10604,1.12,237141.08,107473.92,conventional,2016,LasVegas
10605,1.1,2272023.15,874457.9,conventional,2016,LosAngeles
10606,1.43,59210.76,28565.6,conventional,2016,Louisville
10607,1.52,461236.74,179091.1,conventional,2016,MiamiFtLauderdale
10608,1.48,1999044.43,754581.4,conventional,2016,Midsouth
10609,1.33,131605.7,65380.39,conventional,2016,Nashville
10610,1.35,167233.36,57141.46,conventional,2016,NewOrleansMobile
10611,1.396017972711152,1093097.04,341057.94,conventional,2016,NewYork
10612,1.51,3206946.52,885422.84,conventional,2016,Northeast
10613,1.39,315783.24,49526.48,conventional,2016,NorthernNewEngland
10614,1.46,239374.44,105313.34,conventional,2016,Orlando
10615,1.57,328557.17,106624.37,conventional,2016,Philadelphia
10616,0.7,1226126.36,274679.03,conventional,2016,PhoenixTucson
10617,1.27,85227.73,38073.85,conventional,2016,Pittsburgh
10618,1.49,1126964.32,297413.77,conventional,2016,Plains
10619,1.23,455618.12,295043.20947097597,conventional,2016,Portland
10620,1.56,183327.73,65420.1,conventional,2016,RaleighGreensboro
10621,1.29,917091.3424611753,63057.6,conventional,2016,RichmondNorfolk
10622,1.33,99233.86,42294.35,conventional,2016,Roanoke
10623,1.53,289773.71,41969.52,conventional,2016,Sacramento
10624,1.25,369682.4,99839.55,conventional,2016,SanDiego
10625,1.89,510752.32,78967.02,conventional,2016,SanFrancisco
10626,1.41,447760.4,261588.48,conventional,2016,Seattle
10627,1.34,246915.39,99115.82,conventional,2016,SouthCarolina
10628,1.06,4150510.67,911092.88,conventional,2016,SouthCentral
10629,1.38,2670425.59,1127324.94,conventional,2016,Southeast
10630,1.14,81018.31,46097.43,conventional,2016,Spokane
10631,1.29,99930.79,50120.56,conventional,2016,StLouis
10632,1.61,38598.98,9906.39,conventional,2016,Syracuse
10633,1.47,279595.13,120219.3,conventional,2016,Tampa
10634,1.27,24989702.75,8017463.63,conventional,2016,TotalUS
10635,1.396017972711152,4944373.81,1920546.84,conventional,2016,West
10636,0.99,670051.41,210703.11,conventional,2016,WestTexNewMexico
10637,1.93,1862.7,1542.68,organic,2016,Albany
10638,1.56,9756.02,5681.97,organic,2016,Atlanta
10639,2.03,13147.71,5424.19,organic,2016,BaltimoreWashington
10640,1.46,2310.48,1942.06,organic,2016,Boise
10641,1.396017972711152,11287.83,10230.74,organic,2016,Boston
10642,1.77,3046.51,2883.5,organic,2016,BuffaloRochester
10643,1.396017972711152,107587.14,44606.34,organic,2016,California
10644,1.95,917091.3424611753,4345.79,organic,2016,Charlotte
10645,2.3,24924.61,2869.44,organic,2016,Chicago
10646,0.96,15570.07,9778.0,organic,2016,CincinnatiDayton
10647,1.31,7255.4,4375.54,organic,2016,Columbus
10648,1.37,19634.24,14042.36,organic,2016,DallasFtWorth
10649,1.72,18310.37,2688.59,organic,2016,Denver
10650,1.05,15249.78,9775.78,organic,2016,Detroit
10651,2.26,841.53,317.23,organic,2016,GrandRapids
10652,1.47,115682.53,62722.24,organic,2016,GreatLakes
10653,1.85,6445.71,5774.17,organic,2016,HarrisburgScranton
10654,2.3,9689.09,3591.4,organic,2016,HartfordSpringfield
10655,0.99,917091.3424611753,24957.08,organic,2016,Houston
10656,1.59,3377.88,1999.28,organic,2016,Indianapolis
10657,1.49,4653.39,4158.42,organic,2016,Jacksonville
10658,1.83,6717.05,3460.06,organic,2016,LasVegas
10659,1.67,60249.61,35065.61,organic,2016,LosAngeles
10660,0.93,4880.21,3594.62,organic,2016,Louisville
10661,1.396017972711152,2157.46,2133.34,organic,2016,MiamiFtLauderdale
10662,1.46,113766.24,73744.6,organic,2016,Midsouth
10663,0.8,14848.98,11109.56,organic,2016,Nashville
10664,1.55,3713.49,3639.88,organic,2016,NewOrleansMobile
10665,2.04,48364.4,10557.94,organic,2016,NewYork
10666,1.93,119375.15,65673.2,organic,2016,Northeast
10667,1.81,9539.41,9274.46,organic,2016,NorthernNewEngland
10668,1.53,5481.72,4833.97,organic,2016,Orlando
10669,1.9,11621.1,295043.20947097597,organic,2016,Philadelphia
10670,2.01,8076.24,2893.49,organic,2016,PhoenixTucson
10671,1.53,7498.33,6648.63,organic,2016,Pittsburgh
10672,1.63,50911.0,33334.41,organic,2016,Plains
10673,1.41,31252.69,24194.01,organic,2016,Portland
10674,1.87,12021.69,295043.20947097597,organic,2016,RaleighGreensboro
10675,1.1,8894.34,6400.58,organic,2016,RichmondNorfolk
10676,0.98,9215.63,6741.58,organic,2016,Roanoke
10677,2.54,5413.97,1187.5,organic,2016,Sacramento
10678,2.22,8535.78,1680.79,organic,2016,SanDiego
10679,2.94,917091.3424611753,3686.28,organic,2016,SanFrancisco
10680,1.59,40278.71,29033.56,organic,2016,Seattle
10681,1.396017972711152,10629.43,7495.25,organic,2016,SouthCarolina
10682,1.22,120110.49,295043.20947097597,organic,2016,SouthCentral
10683,1.58,61264.14,46983.63,organic,2016,Southeast
10684,1.396017972711152,2832.01,1932.02,organic,2016,Spokane
10685,1.04,10510.27,295043.20947097597,organic,2016,StLouis
10686,1.77,1573.28,1529.99,organic,2016,Syracuse
10687,1.5,5122.16,4729.3,organic,2016,Tampa
10688,1.63,860320.59,512217.27,organic,2016,TotalUS
10689,1.66,171623.92,99093.88,organic,2016,West
10690,1.75,11140.07,5861.83,organic,2016,WestTexNewMexico
10691,1.52,58171.89,8253.58,conventional,2016,Albany
10692,1.22,372144.31,154749.96,conventional,2016,Atlanta
10693,1.49,539924.84,148712.67,conventional,2016,BaltimoreWashington
10694,1.22,51941.45,20453.45,conventional,2016,Boise
10695,1.45,917091.3424611753,66854.05,conventional,2016,Boston
10696,1.57,73261.05,295043.20947097597,conventional,2016,BuffaloRochester
10697,1.21,4185900.67,1282555.79,conventional,2016,California
10698,1.54,131453.85,49866.72,conventional,2016,Charlotte
10699,1.1,581638.75,57319.76,conventional,2016,Chicago
10700,1.09,183176.26,104697.6,conventional,2016,CincinnatiDayton
10701,1.1,134305.97,55357.68,conventional,2016,Columbus
10702,0.9,851579.21,245077.06,conventional,2016,DallasFtWorth
10703,1.3,455469.67,223103.92,conventional,2016,Denver
10704,1.18,262530.31,123443.64,conventional,2016,Detroit
10705,1.44,103697.69,38158.72,conventional,2016,GrandRapids
10706,1.18,2385048.43,810333.63,conventional,2016,GreatLakes
10707,1.4,917091.3424611753,48171.61,conventional,2016,HarrisburgScranton
10708,1.57,195221.04,41418.03,conventional,2016,HartfordSpringfield
10709,0.82,854629.64,152336.04,conventional,2016,Houston
10710,1.34,103728.7,50419.99,conventional,2016,Indianapolis
10711,1.36,111672.0,59970.73,conventional,2016,Jacksonville
10712,0.86,255656.46,104165.11,conventional,2016,LasVegas
10713,1.01,2257271.18,924139.97,conventional,2016,LosAngeles
10714,1.26,57765.51,29914.55,conventional,2016,Louisville
10715,1.49,917091.3424611753,155704.79,conventional,2016,MiamiFtLauderdale
10716,1.4,1858065.15,674355.88,conventional,2016,Midsouth
10717,1.24,129937.75,67090.48,conventional,2016,Nashville
10718,1.38,148538.06,53983.54,conventional,2016,NewOrleansMobile
10719,1.396017972711152,970753.07,295043.20947097597,conventional,2016,NewYork
10720,1.51,2701518.48,649833.09,conventional,2016,Northeast
10721,1.41,262748.42,38831.8,conventional,2016,NorthernNewEngland
10722,1.46,221373.99,95833.85,conventional,2016,Orlando
10723,1.57,279131.45,87239.67,conventional,2016,Philadelphia
10724,0.72,907516.28,219243.76,conventional,2016,PhoenixTucson
10725,1.27,67448.86,29582.96,conventional,2016,Pittsburgh
10726,1.35,1131932.27,335299.23,conventional,2016,Plains
10727,1.22,404389.56,215201.87,conventional,2016,Portland
10728,1.49,175761.18,63014.82,conventional,2016,RaleighGreensboro
10729,1.21,154199.13,56103.69,conventional,2016,RichmondNorfolk
10730,1.31,82819.13,35235.62,conventional,2016,Roanoke
10731,1.43,279333.62,38363.97,conventional,2016,Sacramento
10732,1.08,392291.47,110313.27,conventional,2016,SanDiego
10733,1.75,488378.1,69915.04,conventional,2016,SanFrancisco
10734,1.45,383268.86,217731.52,conventional,2016,Seattle
10735,1.33,229072.3,95607.13,conventional,2016,SouthCarolina
10736,0.93,4064847.35,295043.20947097597,conventional,2016,SouthCentral
10737,1.39,2408199.34,1000540.24,conventional,2016,Southeast
10738,1.49,49762.2,23871.15,conventional,2016,Spokane
10739,1.16,100424.14,59769.2,conventional,2016,StLouis
10740,1.396017972711152,33757.95,8270.22,conventional,2016,Syracuse
10741,1.45,265590.66,111269.76,conventional,2016,Tampa
10742,1.21,22923062.65,295043.20947097597,conventional,2016,TotalUS
10743,1.09,4187550.98,1636666.88,conventional,2016,West
10744,0.8,674184.53,203322.09,conventional,2016,WestTexNewMexico
10745,1.97,1646.78,1418.94,organic,2016,Albany
10746,1.41,7754.46,4533.42,organic,2016,Atlanta
10747,2.17,12675.57,5204.72,organic,2016,BaltimoreWashington
10748,1.38,2458.62,2162.27,organic,2016,Boise
10749,1.94,9786.33,8849.13,organic,2016,Boston
10750,1.76,1221.36,1001.6,organic,2016,BuffaloRochester
10751,2.04,111851.52,40972.79,organic,2016,California
10752,2.03,6587.92,3147.78,organic,2016,Charlotte
10753,2.3,917091.3424611753,3315.28,organic,2016,Chicago
10754,0.79,17342.81,12667.8,organic,2016,CincinnatiDayton
10755,1.47,5503.68,3120.11,organic,2016,Columbus
10756,1.34,21312.8,15461.51,organic,2016,DallasFtWorth
10757,1.34,23367.39,10657.8,organic,2016,Denver
10758,1.29,10119.58,5594.65,organic,2016,Detroit
10759,2.08,979.74,206.4,organic,2016,GrandRapids
10760,1.49,96160.23,53989.36,organic,2016,GreatLakes
10761,2.07,5306.81,4868.49,organic,2016,HarrisburgScranton
10762,2.67,7148.3,4052.56,organic,2016,HartfordSpringfield
10763,0.98,38114.66,26547.83,organic,2016,Houston
10764,1.66,917091.3424611753,1757.24,organic,2016,Indianapolis
10765,1.43,3212.61,2851.1,organic,2016,Jacksonville
10766,1.74,6539.69,295043.20947097597,organic,2016,LasVegas
10767,1.64,63734.67,33602.35,organic,2016,LosAngeles
10768,1.26,3129.1,295043.20947097597,organic,2016,Louisville
10769,1.6,2084.95,2066.67,organic,2016,MiamiFtLauderdale
10770,1.7,86492.45,50705.98,organic,2016,Midsouth
10771,1.44,5824.66,2671.07,organic,2016,Nashville
10772,1.48,2425.61,2320.92,organic,2016,NewOrleansMobile
10773,2.38,29117.76,295043.20947097597,organic,2016,NewYork
10774,2.13,85024.33,55744.33,organic,2016,Northeast
10775,1.84,8724.65,8451.29,organic,2016,NorthernNewEngland
10776,1.47,4543.09,4032.46,organic,2016,Orlando
10777,2.18,7896.69,3610.45,organic,2016,Philadelphia
10778,2.01,6470.08,1914.81,organic,2016,PhoenixTucson
10779,1.53,6723.98,6055.39,organic,2016,Pittsburgh
10780,1.69,45636.25,28319.65,organic,2016,Plains
10781,1.39,26868.47,20718.06,organic,2016,Portland
10782,2.01,9854.3,295043.20947097597,organic,2016,RaleighGreensboro
10783,1.27,6626.94,4279.35,organic,2016,RichmondNorfolk
10784,1.1,6187.92,4292.02,organic,2016,Roanoke
10785,2.61,4143.89,447.79,organic,2016,Sacramento
10786,2.12,10271.6,2177.68,organic,2016,SanDiego
10787,2.88,17864.74,2377.87,organic,2016,SanFrancisco
10788,1.53,36545.5,26390.5,organic,2016,Seattle
10789,1.77,7063.85,4279.86,organic,2016,SouthCarolina
10790,1.18,122037.93,87574.61,organic,2016,SouthCentral
10791,1.55,46032.7,34136.84,organic,2016,Southeast
10792,1.33,3169.8,2485.67,organic,2016,Spokane
10793,1.396017972711152,9149.56,7114.31,organic,2016,StLouis
10794,1.86,775.8,674.0,organic,2016,Syracuse
10795,1.47,4523.75,4205.47,organic,2016,Tampa
10796,1.64,761675.87,459179.55,organic,2016,TotalUS
10797,1.52,168440.43,107735.97,organic,2016,West
10798,1.72,9783.93,6345.98,organic,2016,WestTexNewMexico
10799,1.48,113031.96,6704.29,conventional,2016,Albany
10800,1.03,475815.02,171591.0,conventional,2016,Atlanta
10801,1.41,566956.23,159678.2,conventional,2016,BaltimoreWashington
10802,1.01,72471.63,295043.20947097597,conventional,2016,Boise
10803,1.396017972711152,473428.36,71859.07,conventional,2016,Boston
10804,1.66,72203.16,16976.58,conventional,2016,BuffaloRochester
10805,0.98,917091.3424611753,1610487.83,conventional,2016,California
10806,1.34,154742.81,59783.11,conventional,2016,Charlotte
10807,1.27,624751.15,67168.02,conventional,2016,Chicago
10808,0.7,356617.38,218535.89,conventional,2016,CincinnatiDayton
10809,0.84,237639.3,81232.04,conventional,2016,Columbus
10810,0.69,1245471.58,340355.93,conventional,2016,DallasFtWorth
10811,0.91,855989.02,437160.82,conventional,2016,Denver
10812,0.81,545216.52,295043.20947097597,conventional,2016,Detroit
10813,0.92,263904.24,64583.94,conventional,2016,GrandRapids
10814,0.97,3854099.9,1230819.41,conventional,2016,GreatLakes
10815,1.4,917091.3424611753,51654.75,conventional,2016,HarrisburgScranton
10816,1.54,207482.67,43218.24,conventional,2016,HartfordSpringfield
10817,0.71,1130895.62,259392.7,conventional,2016,Houston
10818,1.18,917091.3424611753,59705.84,conventional,2016,Indianapolis
10819,0.89,206009.55,106806.67,conventional,2016,Jacksonville
10820,0.91,315048.8,159255.05,conventional,2016,LasVegas
10821,0.78,2780629.1,1174453.48,conventional,2016,LosAngeles
10822,0.83,127200.91,64624.96,conventional,2016,Louisville
10823,0.98,728191.35,287179.37,conventional,2016,MiamiFtLauderdale
10824,1.2,2359837.16,838615.77,conventional,2016,Midsouth
10825,0.96,189526.37,85878.24,conventional,2016,Nashville
10826,1.05,253241.58,85152.54,conventional,2016,NewOrleansMobile
10827,1.52,960475.67,248190.11,conventional,2016,NewYork
10828,1.4,3222663.98,652635.9,conventional,2016,Northeast
10829,1.12,440990.34,35218.92,conventional,2016,NorthernNewEngland
10830,0.97,398859.76,173717.37,conventional,2016,Orlando
10831,1.54,301329.5,92535.48,conventional,2016,Philadelphia
10832,0.63,1164027.22,233511.19,conventional,2016,PhoenixTucson
10833,1.27,80731.39,34636.89,conventional,2016,Pittsburgh
10834,1.09,1676509.02,377208.08,conventional,2016,Plains
10835,1.0,594246.5,328915.97,conventional,2016,Portland
10836,1.31,216077.75,75670.0,conventional,2016,RaleighGreensboro
10837,1.18,183871.72,49514.25,conventional,2016,RichmondNorfolk
10838,1.17,105733.4,36290.1,conventional,2016,Roanoke
10839,1.29,315955.99,47267.51,conventional,2016,Sacramento
10840,0.85,499144.04,136680.65,conventional,2016,SanDiego
10841,1.52,542857.36,70183.44,conventional,2016,SanFrancisco
10842,1.23,531803.4,325188.81,conventional,2016,Seattle
10843,1.09,304040.1,113652.25,conventional,2016,SouthCarolina
10844,0.76,5584114.56,1395566.02,conventional,2016,SouthCentral
10845,0.99,917091.3424611753,1603342.57,conventional,2016,Southeast
10846,1.4,59510.92,28902.23,conventional,2016,Spokane
10847,1.1,118176.43,70735.37,conventional,2016,StLouis
10848,1.64,50831.37,7088.23,conventional,2016,Syracuse
10849,0.96,500795.57,295043.20947097597,conventional,2016,Tampa
10850,1.0,31621221.9,10240878.19,conventional,2016,TotalUS
10851,0.93,5919532.49,2532202.54,conventional,2016,West
10852,0.85,699171.51,268576.18,conventional,2016,WestTexNewMexico
10853,1.396017972711152,1364.73,1165.55,organic,2016,Albany
10854,1.22,9990.29,6306.57,organic,2016,Atlanta
10855,2.15,13989.25,6684.59,organic,2016,BaltimoreWashington
10856,1.48,2053.35,1610.44,organic,2016,Boise
10857,2.0,13905.77,12930.56,organic,2016,Boston
10858,1.88,3713.49,2596.52,organic,2016,BuffaloRochester
10859,1.89,917091.3424611753,295043.20947097597,organic,2016,California
10860,1.99,5851.2,2939.35,organic,2016,Charlotte
10861,1.71,35156.8,3127.91,organic,2016,Chicago
10862,1.07,917091.3424611753,9463.32,organic,2016,CincinnatiDayton
10863,1.36,5338.71,3213.68,organic,2016,Columbus
10864,1.25,21047.85,14763.52,organic,2016,DallasFtWorth
10865,0.85,45324.18,31164.49,organic,2016,Denver
10866,1.36,917091.3424611753,6831.83,organic,2016,Detroit
10867,1.32,4005.73,710.0,organic,2016,GrandRapids
10868,1.47,117193.02,52172.99,organic,2016,GreatLakes
10869,2.01,5955.63,5483.68,organic,2016,HarrisburgScranton
10870,2.42,8036.44,4290.1,organic,2016,HartfordSpringfield
10871,1.396017972711152,23759.48,16246.35,organic,2016,Houston
10872,1.63,3346.65,1925.28,organic,2016,Indianapolis
10873,1.35,3690.99,3361.17,organic,2016,Jacksonville
10874,2.17,4786.42,1476.89,organic,2016,LasVegas
10875,1.52,917091.3424611753,33491.1,organic,2016,LosAngeles
10876,1.28,2391.74,1389.91,organic,2016,Louisville
10877,1.52,4028.26,4010.0,organic,2016,MiamiFtLauderdale
10878,1.59,83334.43,47900.11,organic,2016,Midsouth
10879,0.83,917091.3424611753,5712.45,organic,2016,Nashville
10880,1.55,2945.91,2837.18,organic,2016,NewOrleansMobile
10881,2.04,45383.62,11828.09,organic,2016,NewYork
10882,2.0,117562.6,68932.71,organic,2016,Northeast
10883,1.96,917091.3424611753,8566.34,organic,2016,NorthernNewEngland
10884,1.46,5320.93,4749.96,organic,2016,Orlando
10885,2.01,10385.65,4119.35,organic,2016,Philadelphia
