AveragePrice,TotalVolume,4046,4225,4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region,split
1.84,362296.15,97772.92,104336.09,14152.16,146034.98,92339.3,52994.8,4405.6384670481,0,2017,36,-0.957763313405219
1.63,249920.93,67533.05,96920.94,4787.85,80679.09,76700.96,3978.13,0.0,0,2017,37,-1.7628566661328877
1.54,205642.56,39836.95,90617.44,1295.35,73892.82,68462.46,5430.36,0.0,0,2017,38,-1.508726464752186
1.59,112518.2,25019.0,35234.94,85.57,52178.69,45303.82,6874.87,0.0,0,2017,39,-0.44269153360108593
1.74,318071.39,81753.69,191731.0,22463.61928975053,43659.55,41898.82,1572.23,188.5,0,2017,40,-0.6863763916270328
1.78,321740.77,118114.48,122964.46,17450.03,63211.8,59173.54,4038.26,0.0,0,2017,41,-0.4830109069958469
1.79,660452.07,106075.6,477519.16,3125.78,73731.53,72812.1,451.17,468.26,0,2017,42,3.1827707394673332
2.01,363941.68,72930.41,126903.44,659.39,163448.44,107521.77,54904.91,1021.76,0,2017,43,1.2698927807272828
1.64,296183.33,135045.88,74889.77,1574.57,84673.11,61373.43,23291.48,8.2,0,2017,44,0.09169317043321379
1.82,2755546.6,1532669.78,403538.05,3143.68,816195.09,534947.07,281145.63,102.39,0,2017,46,-1.7455284594299931
1.83,129576.56,53230.11,6365.22,139.39,69841.84,48257.51,21570.51,13.82,0,2017,48,0.0825652423303146
1.96,298663.48,184126.8,34452.35,22463.61928975053,80036.7,52502.99,27533.71,0.0,0,2017,50,0.22462619393648822
1.64,24610645.21,8342407.59,8354516.32,384794.18,7528927.12,5513111.7,1954129.38,61686.04,0,2017,51,-0.31002647027761626
1.57,4014477.31,1366983.48,1178504.57,43433.94,1425555.32,824834.62,598437.91,2282.79,0,2017,52,-0.7583631373348555
1.22,917091.3424611752,357909.12,121221.98,517.3,118807.59,62874.85,55932.74,0.0,0,2017,53,-1.7545382995484768
1.59,3423.95,31.2,150.24,0.0,3242.51,3242.51,0.0,0.0,1,2017,0,1.2928051693459879
2.75,13557.58,543.85,4724.38,0.0,8289.35,4856.11,3433.24,0.0,1,2017,1,0.8642868291460273
1.62,48973.13,2863.92,5844.08,56.27,40208.86,40203.04,5.82,0.0,1,2017,2,2.0922691978415937
2.79,1373.11,58.19,473.62,0.0,841.3,40.17,801.13,0.0,1,2017,3,-0.054905799039648005
1.61,26718.67,17.83,1127.52,0.0,25573.32,25559.99,13.33,0.0,1,2017,4,-0.4541964949597957
1.39,11486.81,277.8,111.48,0.0,11097.53,11092.17,75899.23798835442,0.0,1,2017,5,-0.2951709844922762
2.08,132771.77,31036.76,59948.6,0.0,41786.41,212419.8848198304,30.96,0.0,1,2017,6,0.8131311406779904
1.3960179727111521,8276.33,12.62,4182.38,174.37,3906.96,3656.44,250.52,0.0,1,2017,7,-2.0630245305985935
1.84,31903.97,61.05,25186.76,0.0,6656.16,6656.16,0.0,0.0,1,2017,8,-0.9232837126341916
2.01,12767.55,398.22,4418.33,0.0,7940.18,6126.77,1813.41,0.0,1,2017,9,-1.323525162998237
1.91,9352.24,599.9,295828.4299183668,0.0,6696.54,6061.17,635.37,0.0,1,2017,10,-1.264171663474653
1.7,21220.62,5442.96,387.86,0.0,15389.8,15386.47,3.33,0.0,1,2017,11,-0.06189815990947487
1.93,10632.88,3685.08,235.65,11.49,6700.66,6690.16,10.5,0.0,1,2017,12,1.6234181329030752
1.44,12551.82,42.11,3419.13,0.0,9090.58,9090.58,0.0,0.0,1,2017,14,-0.49324809686884463
1.72,180253.26,3467.06,52244.98,0.0,124087.1,109113.0,14974.1,0.0,1,2017,15,-0.11115443438733487
1.5,22744.08,259.99,164.27,6.71,22313.11,22313.11,0.0,0.0,1,2017,16,-0.5953664355111845
1.68,7780.31,154.85,1188.01,0.0,6376.61,4453.01,1923.6,0.0,1,2017,19,-0.34136713163978216
2.24,5291.89,1055.34,115.35,0.0,4121.2,4037.32,83.88,0.0,1,2017,21,-1.300993075132851
2.1,65405.61,8450.82,26774.86,22463.61928975053,30179.93,30158.69,21.24,0.0,1,2017,22,0.4736209958671303
2.29,3102.3,0.0,999.73,0.0,2102.57,1289.23,813.34,0.0,1,2017,23,-0.4989781741858756
2.09,2975.53,298153.02075182484,295828.4299183668,0.0,2496.67,2496.67,0.0,0.0,1,2017,24,-0.6078719083066194
1.99,149030.87,4351.29,33501.74,592.25,110585.59,101954.05,8631.54,0.0,1,2017,25,0.4772652625657044
2.22,8229.65,88.65,295828.4299183668,0.0,5314.96,3217.15,2097.81,0.0,1,2017,26,0.49991320902238734
1.97,3769.02,207.39,135.26,0.0,3426.37,3269.44,156.93,0.0,1,2017,27,0.7532730261348483
2.35,8517.29,239.14,1618.07,0.0,6660.08,5291.11,1368.97,0.0,1,2017,31,0.703665032939216
1.61,32035.84,298153.02075182484,3087.3,0.0,27251.68,27251.68,75899.23798835442,0.0,1,2017,32,0.402333057627968
1.8,11071.7,2624.47,142.4,0.0,8304.83,8270.68,34.15,0.0,1,2017,33,0.14300427108237512
1.4,11819.12,969.51,35.45,0.0,10814.16,10814.16,0.0,0.0,1,2017,34,0.6685484294624868
2.09,60186.09,1616.73,15507.7,1134.3,41901.3,212419.8848198304,9844.28,0.0,1,2017,35,-0.8083689409173926
2.86,16126.21,188.42,2362.6,1.64,13573.55,1314.56,12249.89,9.1,1,2017,36,1.5520115042783864
1.6,14274.34,250.53,2545.53,18.17,11460.11,10711.65,748.46,0.0,1,2017,38,0.3822602850311116
1.86,7334.65,2464.29,2785.94,0.0,2084.42,2077.75,75899.23798835442,0.0,1,2017,40,-1.0911274501133357
2.27,13509.43,298153.02075182484,8857.77,0.0,3056.07,3056.07,0.0,0.0,1,2017,41,0.8268745805995592
2.04,22703.05,11899.79,9824.74,0.0,978.52,978.52,0.0,0.0,1,2017,42,-0.6403297493081903
2.86,25718.23,770.12,9708.8,7.6,15231.71,1062.22,14155.42,14.07,1,2017,43,2.568125756818655
2.15,12921.65,298153.02075182484,3400.73,81.2,9257.32,8506.2,751.12,0.0,1,2017,44,-2.109100313288454
1.75,107773.96,31572.3,2854.98,0.0,73346.68,72854.87,491.81,0.0,1,2017,45,0.28495951045396223
2.29,83783.04,2020.76,18485.31,135.54,63141.43,52500.31,10641.12,0.0,1,2017,46,-0.04199173789880682
2.36,6583.11,26.77,913.31,0.0,5643.03,1750.22,3892.81,0.0,1,2017,48,-0.9986708066870338
1.41,6358.44,127.81,61.21,0.0,6169.42,6169.42,0.0,0.0,1,2017,49,0.7790177546299547
1.95,1072521.35,100319.38,230053.24,1966.94,739701.61,658536.46,81088.57,4405.6384670481,1,2017,51,0.4642389006602458
2.45,122625.26,16845.73,24294.75,25.18,295043.209470976,44948.19,36434.83,76.58,1,2017,52,0.7503013571934497
2.37,8873.32,1474.43,1689.97,0.0,5708.92,5639.42,69.5,0.0,1,2017,53,1.9190286385378228
1.78,55368.61,3679.82,45843.75,42.63,5802.41,2148.2,3654.21,0.0,0,2017,0,0.40882210436709293
1.6,411520.44,213442.97,32020.48,51.1,166005.89,100702.03,75899.23798835442,106.12,0,2017,1,0.4079534949412554
1.71,598836.97,298153.02075182484,380897.88,4554.55,155033.54,147300.36,7733.18,4405.6384670481,0,2017,2,0.3590243195764141
1.89,917091.3424611752,28952.89,2680.35,6108.0,295043.209470976,13229.38,4986.8,129.94,0,2017,3,-1.032524119695355
1.61,451608.73,16621.16,322931.92,1266.34,110789.31,76160.93,34628.38,0.0,0,2017,4,-1.0035135465696787
1.49,102625.05,25376.77,31576.96,38.61,45632.71,25278.83,75899.23798835442,0.0,0,2017,5,-0.8958173035290838
1.74,4151444.41,1377101.0,1829530.74,138380.27,806432.4,747128.46,25531.54,33772.4,0,2017,6,-1.1758841251425005
1.77,178991.71,50017.71,66076.12,4781.98,58115.9,52744.08,5371.82,0.0,0,2017,7,0.23455619835149868
2.22,516320.59,62315.4,296817.34,87406.94,69780.91,66070.17,3699.01,11.73,0,2017,8,1.2841499636222085
1.9,170365.8,298153.02075182484,50674.92,588.2,112444.23,19544.28,92860.76,39.19,0,2017,9,-0.7726078702535509
1.83,103123.48,46870.14,8224.8,765.87,295043.209470976,40288.38,6950.95,23.34,0,2017,10,-2.0571831871070443
1.6,537932.73,133463.1,140121.62,177.88,264170.13,102204.57,161965.56,0.0,0,2017,12,-0.9041325881636381
1.94,208300.17,55417.49,17297.6,18345.32,117239.76,98662.02,75899.23798835442,7711.8,0,2017,13,-0.250303140954711
2.19,86753.64,2689.21,30568.23,19624.56,33871.64,25625.39,2275.59,5970.66,0,2017,14,-0.47228822866908826
1.98,2063573.51,419515.35,658131.8,166808.35,819118.01,531466.43,263131.15,24520.43,0,2017,15,1.1173605328181215
1.29,1042700.75,491561.89,146966.38,1449.29,402723.19,320849.72,81873.47,0.0,0,2017,18,0.7022941602912378
1.79,152742.37,89903.47,10996.65,76.87,51765.38,22345.45,29419.93,0.0,0,2017,20,0.16988258921379723
1.64,195455.06,62574.22,60756.44,75.85,72048.55,47487.79,24560.76,0.0,0,2017,21,2.0366148904842314
1.8,1711267.24,753730.08,343707.72,91288.33,522541.11,475271.7,17349.06,29920.35,0,2017,22,-2.0026385975665626
1.92,455831.94,302210.81,44414.13,104.53,109102.47,80223.56,28878.91,0.0,0,2017,24,-0.06133448303468996
1.72,2133166.39,515353.83,852450.97,19640.32,745721.27,630328.89,115357.54,34.84,0,2017,25,0.15542931936407886
1.34,328829.92,207980.89,24630.11,31.1,96187.82,82449.13,13738.69,0.0,0,2017,27,-2.2955983529583186
1.61,267322.07,13747.51,203354.1,1304.64,48915.82,14987.09,33928.73,0.0,0,2017,30,0.7330898769411243
1.3960179727111521,917091.3424611752,195935.23,23473.26,50.59,85404.05,63299.53,22104.52,0.0,0,2017,31,1.3416152856228853
1.28,713847.15,334851.45,295828.4299183668,2097.5,230735.5,183526.64,47192.19,16.67,0,2017,33,-0.2858247878959212
1.6,84870.68,35817.02,10330.12,1240.8,37482.74,29940.23,7542.51,0.0,0,2017,34,-0.4214989633821622
1.81,1248620.9,579778.92,278087.93,5387.88,385366.17,285269.57,100043.45,53.15,0,2017,35,2.0109345792371336
1.7,243412.06,70536.12,91083.5,4383.72,77408.72,73770.6,3637.01,1.11,0,2017,37,-0.7775654729215703
1.66,87278.58,26135.12,16257.01,73.31,44813.14,38450.63,6362.51,0.0,0,2017,39,-0.04804423392656029
1.66,348907.43,94059.88,214294.88,934.78,39617.89,37953.34,1407.04,257.51,0,2017,40,0.18230262297703165
1.83,314828.77,114286.86,295828.4299183668,21165.55,56999.03,52846.67,4152.36,0.0,0,2017,41,1.3823179912314525
1.65,780710.38,118596.49,587792.61,2921.61,71399.67,70491.41,419.54,488.72,0,2017,42,-0.9493037044451098
2.02,358445.95,66345.57,129937.45,813.23,161349.7,102890.33,75899.23798835442,1881.77,0,2017,43,0.6091969680150714
1.56,316112.15,161942.76,57386.29,1635.25,95147.85,61514.47,33613.17,20.21,0,2017,44,-1.5981590190896682
1.32,4735152.21,2484149.44,842457.24,6332.78,1402212.75,1011503.13,390140.39,569.23,0,2017,45,0.6311529773305575
1.72,3072184.68,1834789.3,292733.11,2599.67,942062.6,621238.23,320687.97,136.4,0,2017,46,0.2090316049185023
1.82,56315.89,13845.14,22168.16,38.94,20263.65,13676.09,6543.06,44.5,0,2017,47,-0.5060320887923999
1.83,127591.09,50280.03,6489.27,77.53,70744.26,51510.04,19224.32,9.9,0,2017,48,1.9807891482529385
1.57,45452.47,8991.47,18883.83,12.52,17564.65,10518.27,7046.38,0.0,0,2017,49,1.5324724572275734
1.76,362523.96,232556.89,34336.91,51.95,295043.209470976,60089.49,35488.72,0.0,0,2017,50,-0.44681828187778955
1.62,3927688.07,1409409.51,991395.23,46534.94,1480348.39,880091.4,595424.37,4832.62,0,2017,52,1.2826195899198343
1.2,591001.79,371142.58,99797.74,288.21,119773.26,61163.75,58609.51,0.0,0,2017,53,0.03300513515107565
1.4,5229.43,23.15,341.52,0.0,4864.76,4864.76,0.0,4405.6384670481,1,2017,0,0.74937585027569
1.5,67233.45,2811.23,6844.1,80.66,57497.46,57494.13,3.33,4405.6384670481,1,2017,2,0.021911809409833293
1.3960179727111521,30044.2,15.95,1103.1,0.0,28925.15,212419.8848198304,17.78,0.0,1,2017,4,-0.5795902620986721
2.17,124505.87,26222.41,53539.49,22463.61928975053,44743.97,44692.13,51.84,0.0,1,2017,6,1.0629275569842174
2.67,9398.69,30.6,3911.27,130.82,5326.0,5147.98,75899.23798835442,0.0,1,2017,7,0.025610420491803863
1.8,44054.7,50.6,31925.41,0.0,12078.69,12070.92,7.77,4405.6384670481,1,2017,8,-0.12826213387505356
1.94,917091.3424611752,246.84,4265.5,0.0,295043.209470976,3897.2,50.38,0.0,1,2017,9,0.6006872887811066
1.89,9142.31,583.62,295828.4299183668,0.0,6617.56,6597.37,20.19,0.0,1,2017,10,-0.23776661057886708
1.73,19807.92,5943.03,470.54,0.0,13394.35,13391.02,3.33,0.0,1,2017,11,0.6245595765149768
1.97,22719.75,7350.34,484.37,30.99,14854.05,212419.8848198304,139.29,0.0,1,2017,12,-0.27033057168239505
1.82,18553.99,552.98,3869.45,1.42,14053.35,14007.66,45.69,0.0,1,2017,13,-0.33469409868572586
1.3960179727111521,917091.3424611752,42.25,1218.07,0.0,7546.31,7546.31,0.0,0.0,1,2017,14,0.2944042741541805
1.7,191866.1,3603.46,56237.45,1.62,131818.51,124355.02,7463.49,0.0,1,2017,15,-0.6685714097130117
1.44,25995.93,236.33,183.12,12.04,25564.44,25562.8,1.64,4405.6384670481,1,2017,16,-0.2464817594766211
1.93,17346.22,52.43,3324.46,7.0,13962.33,13882.94,79.39,0.0,1,2017,17,0.664503610981283
1.84,23699.39,7124.21,56.18,0.0,16519.0,16519.0,0.0,0.0,1,2017,18,-1.6439323998278361
1.69,8449.91,201.29,1298.56,0.0,6936.73,5440.34,1496.39,0.0,1,2017,19,-0.17454963736183382
2.31,1841.09,54.21,463.78,8.43,295043.209470976,1314.67,0.0,0.0,1,2017,20,-1.9397586613399127
2.25,6511.51,1223.09,194.14,0.0,5094.28,5038.49,55.79,0.0,1,2017,21,0.39955874714491507
2.28,59194.04,5549.94,22828.93,0.0,30815.17,30769.51,45.66,0.0,1,2017,22,-0.02144800278883795
2.15,3097.7,1.29,1195.97,0.0,1900.44,1173.79,75899.23798835442,0.0,1,2017,23,1.0665609343709455
1.97,3758.3,98.7,435.16,0.0,3224.44,3221.11,3.33,0.0,1,2017,24,-0.2779030036664551
2.17,7071.72,60.89,2903.35,0.0,4107.48,2453.39,1654.09,0.0,1,2017,26,0.07402698615040183
1.69,2402.71,208.27,73.21,0.0,2121.23,2111.23,10.0,0.0,1,2017,27,-0.7654349874417733
2.06,67166.62,6353.85,16664.55,133.03,44015.19,43893.94,121.25,0.0,1,2017,28,1.7357343809375048
1.64,917091.3424611752,11078.6,25362.38,131.65,238999.37,238752.11,247.26,4405.6384670481,1,2017,29,0.8923795460901662
1.52,21089.7,10.89,194.84,0.0,20883.97,20879.53,4.44,0.0,1,2017,30,0.5761927750673965
2.27,4734.25,198.53,1046.76,0.0,3488.96,3378.88,110.08,0.0,1,2017,31,-0.1613273825150996
1.3960179727111521,35985.8,2204.3,2935.05,6.15,30840.3,30809.89,30.41,0.0,1,2017,32,-0.4793722261077786
1.78,11837.2,2749.91,124.43,0.0,8962.86,8921.88,40.98,0.0,1,2017,33,-0.8285391814811087
1.35,15900.88,1108.27,24.83,0.0,14767.78,14761.11,6.67,0.0,1,2017,34,0.306092969024894
2.02,60256.56,1701.98,14818.4,366.66,43369.52,34313.95,9055.57,0.0,1,2017,35,2.6046755061427826
2.85,16818.84,1802.17,2450.42,1.64,12564.61,1712.22,75899.23798835442,0.0,1,2017,36,1.2399639872055743
1.56,16660.78,416.49,2475.61,67.47,13701.21,13577.23,123.98,0.0,1,2017,38,-0.9401847978457578
1.72,8206.5,228.36,1675.12,0.0,6303.02,6206.86,96.16,0.0,1,2017,39,0.22593049281649893
1.84,7804.28,2487.05,2762.42,0.0,2554.81,2551.48,3.33,0.0,1,2017,40,-0.38451856354961655
2.33,13013.83,298153.02075182484,8162.44,22463.61928975053,4096.81,4096.81,0.0,0.0,1,2017,41,-2.904740248963943
2.8,27717.86,1079.7,11176.2,22463.61928975053,15454.36,1402.31,14045.01,7.04,1,2017,43,1.097768353726747
2.04,14402.07,136.03,3139.37,60.66,11066.01,10838.11,75899.23798835442,0.0,1,2017,44,0.9667102223852009
1.75,106062.64,27054.58,3391.43,0.0,75616.63,75373.41,243.22,0.0,1,2017,45,0.8873881189683497
2.13,76471.6,1400.23,16197.16,96.54,58777.67,56973.78,1803.89,0.0,1,2017,46,0.9234284679245253
2.27,6086.65,19.03,733.82,0.0,5333.8,2024.86,3308.94,0.0,1,2017,48,0.5383078455446186
1.32,7491.15,54.15,124.32,0.0,7312.68,7312.68,0.0,0.0,1,2017,49,-0.13724122549006354
1.89,5500.88,103.57,527.61,0.0,4869.7,4750.0,119.7,0.0,1,2017,50,0.6058149543036477
2.37,153186.84,25306.59,26921.31,62.43,100896.51,65388.81,35461.95,45.75,1,2017,52,-0.8535085071869157
1.65,73574.89,3383.35,63355.37,22463.61928975053,6773.72,3882.02,2891.7,0.0,0,2017,0,-0.2633728567299451
1.64,406111.3,197442.9,34760.61,148.61,173759.18,110652.91,63067.0,39.27,0,2017,1,0.015532909641819291
1.66,667770.44,57542.76,426158.13,4901.97,295043.209470976,166892.17,12272.08,3.33,0,2017,2,-1.847481191877722
1.59,418233.95,20138.49,331423.32,2218.03,64454.11,57500.31,6953.8,0.0,0,2017,4,-1.53149913932258
1.5,86880.78,26274.97,40394.56,22463.61928975053,20178.36,14836.88,5341.48,0.0,0,2017,5,0.9995311587981053
1.68,4066640.98,1348029.41,1699672.65,137027.4,881911.52,822315.27,22733.62,36862.63,0,2017,6,-1.5826571829708482
1.7,175323.3,45266.57,68119.98,5567.33,56369.42,49194.6,7172.6,2.22,0,2017,7,-0.183101955903216
1.71,109664.86,47436.39,16441.16,22463.61928975053,45123.73,38814.65,75899.23798835442,1.3,0,2017,10,0.16996682724370651
1.28,884631.4,480909.5,295828.4299183668,1813.42,227063.85,147724.58,79245.31,93.96,0,2017,11,1.9632966684181834
1.57,537139.26,126304.77,158787.1,711.14,251336.25,98271.86,153064.39,0.0,0,2017,12,-0.8448727720500788
1.79,917091.3424611752,57304.56,33515.01,10114.48,104444.57,89625.81,13124.18,1694.58,0,2017,13,-1.4272817957995223
2.07,94071.58,3559.98,37970.75,18550.88,33989.97,27063.64,1681.88,5244.45,0,2017,14,-1.4484277738004394
1.48,205858.6,32691.3,112916.52,74.12,60176.66,48527.09,11649.57,0.0,0,2017,16,1.9042501855700695
1.58,236604.19,7043.32,177668.62,73.0,51819.25,49691.8,2127.45,0.0,0,2017,17,-0.22663943994525249
1.26,1029556.13,476686.67,149935.14,1866.1,401068.22,310037.28,91030.94,0.0,0,2017,18,1.824263200773286
1.76,120662.74,9351.2,52216.91,631.41,58463.22,27096.14,31344.37,22.71,0,2017,19,0.38883029867311536
1.76,137503.61,75857.38,10193.63,137.38,51315.22,23963.09,27352.13,0.0,0,2017,20,1.1092369989208004
1.3960179727111521,202735.87,57479.41,76990.78,60.64,68205.04,44183.98,24021.06,0.0,0,2017,21,1.1347691200341927
1.79,472074.73,324877.96,49047.42,32.0,98117.35,72027.82,26089.53,0.0,0,2017,24,0.5517581776051314
1.63,2395914.69,529662.41,1066264.19,21955.24,778032.85,212419.8848198304,75899.23798835442,20.38,0,2017,25,-1.8035479256548206
1.3960179727111521,161020.39,87209.67,10227.66,22463.61928975053,63457.44,53309.92,10144.19,3.33,0,2017,26,-0.84154016889628
1.46,227947.46,135384.25,18515.33,173.04,73874.84,65362.87,8511.97,0.0,0,2017,27,-0.8242825686291176
1.68,1176751.31,75694.79,747793.74,632.63,352630.15,319602.75,33027.4,0.0,0,2017,28,0.41511789761528495
1.62,3251117.56,302669.36,2116241.41,6202.08,826004.71,703791.09,122213.62,0.0,0,2017,29,-2.8997844300653712
1.58,298364.19,12295.38,244434.33,1566.21,40068.27,17241.1,22827.17,0.0,0,2017,30,-0.18701273231871324
1.74,288581.65,176622.72,22938.4,94.4,88926.13,57999.74,30926.39,0.0,0,2017,31,0.10523644001811142
1.64,368965.61,44235.03,197307.19,235.29,127188.1,110631.92,16556.18,0.0,0,2017,32,-0.23119647048290115
1.56,97962.05,34869.71,21509.86,1142.62,40439.86,32424.63,8015.23,0.0,0,2017,34,1.2229224316498304
1.25,546932.09,150707.93,240106.11,11215.37,144902.68,91834.79,52424.48,643.41,0,2017,36,0.6014318312661575
1.63,243992.86,72524.24,89294.26,5003.35,77171.01,71183.69,75899.23798835442,0.0,0,2017,37,0.5268182637740338
1.46,211342.84,43036.52,92849.88,1580.75,73875.69,67819.41,6056.28,0.0,0,2017,38,-0.6017880811690911
1.68,342218.56,89884.18,208158.38,800.92,43375.08,42344.65,833.74,196.69,0,2017,40,-2.630746983082845
1.67,322915.64,101926.07,136483.97,20792.45,63713.15,59356.15,4357.0,0.0,0,2017,41,0.6874743857708204
1.76,671239.19,120680.92,461963.1,3144.56,85450.61,84850.23,231.37,369.01,0,2017,42,2.423496287697605
1.74,411343.55,85159.49,295828.4299183668,10887.91,146869.6,98698.38,47512.48,658.74,0,2017,43,0.6166028587336787
1.69,275807.02,298153.02075182484,60281.11,1836.26,88344.39,62685.34,25649.66,9.39,0,2017,44,-1.42764055052946
1.3,4553170.77,2390226.58,797892.99,8836.79,1356214.41,976323.02,379688.5,202.89,0,2017,45,0.9178655204170926
1.71,2896732.11,1662424.55,323402.58,3543.74,907361.24,595753.34,311512.94,94.96,0,2017,46,-2.342045926857341
1.6,63283.44,15839.0,26443.4,22463.61928975053,20902.27,13661.48,7156.18,84.61,0,2017,47,-0.6799047938642859
1.75,125434.52,56251.73,17904.77,50.25,51227.77,41063.69,10136.37,27.71,0,2017,48,1.4356364663927241
1.57,43715.52,9713.37,25427.16,63.06,8511.93,6112.95,2398.98,0.0,0,2017,49,-0.933655691448281
1.71,328041.36,201650.5,30918.98,66.61,95405.27,57769.09,37636.18,0.0,0,2017,50,0.17631690402267755
1.58,25031589.09,298153.02075182484,8534404.17,392119.12,7335707.94,5387869.35,1893510.99,54327.6,0,2017,51,-0.8654289589673483
1.43,4413876.67,298153.02075182484,1405450.5,49958.58,1435049.24,848946.77,584104.47,1998.0,0,2017,52,1.4469876855431059
1.15,615558.48,378161.23,115974.2,360.91,121062.14,55077.35,65984.79,0.0,0,2017,53,-0.9579662580097366
1.47,4522.84,18.71,237.43,0.0,4266.7,4266.7,0.0,0.0,1,2017,0,-0.2329570820524143
2.23,11405.18,344.76,4738.94,0.0,6321.48,5368.04,953.44,0.0,1,2017,1,0.41642481239511886
1.6,917091.3424611752,939.94,8821.8,68.85,46728.63,46728.63,0.0,0.0,1,2017,2,1.3362629564136153
2.62,1563.12,34.16,523.33,0.0,1005.63,119.61,886.02,0.0,1,2017,3,1.386270942684681
1.6,37877.39,14.85,1420.26,0.0,36442.28,212419.8848198304,0.0,0.0,1,2017,4,1.9589824076387834
1.3960179727111521,917091.3424611752,24.19,30172.08,0.0,12075.4,12070.96,4.44,0.0,1,2017,8,1.4873484243506896
1.78,10715.93,583.8,1787.74,0.0,8344.39,7285.43,1058.96,0.0,1,2017,10,0.7199233832056625
1.71,21260.97,5297.31,449.51,0.0,15514.15,15504.15,75899.23798835442,0.0,1,2017,11,-2.8383690561918886
1.41,8400.56,15.56,724.41,0.0,7660.59,7660.59,0.0,0.0,1,2017,14,0.5430975690468983
1.68,197529.4,3318.61,54525.35,0.0,139481.99,126855.79,75899.23798835442,0.0,1,2017,15,-0.9430784747973325
1.51,917091.3424611752,252.22,166.17,11.8,21117.32,21109.08,8.24,0.0,1,2017,16,-1.2511414281916768
1.81,16619.7,60.56,2147.55,4.22,14407.37,14397.99,9.38,0.0,1,2017,17,0.04531378339371302
1.82,27406.16,7026.42,70.66,0.0,295043.209470976,20309.08,0.0,0.0,1,2017,18,0.8689303130481552
1.57,10795.73,166.96,1439.7,0.0,9171.38,7466.67,1704.71,0.0,1,2017,19,1.2006859410914532
1.99,6132.37,1113.04,173.88,0.0,4845.45,4780.24,65.21,0.0,1,2017,21,-0.7222861197024975
2.12,57490.8,6151.13,16592.03,0.0,34747.64,34691.59,56.05,0.0,1,2017,22,-0.10700353534352434
2.62,1100.1,24.83,384.79,22463.61928975053,690.48,657.77,32.71,0.0,1,2017,24,-1.3069486033792925
1.96,7545.78,67.23,2947.41,0.0,4531.14,2567.53,1963.61,0.0,1,2017,26,1.6108104991906869
2.09,917091.3424611752,6708.76,14018.78,100.55,48413.02,48265.51,147.51,0.0,1,2017,28,1.6274209127101684
1.7,269123.79,12497.35,23859.81,117.29,232649.34,232373.13,75899.23798835442,0.0,1,2017,29,-0.10031387986364103
1.64,23800.97,0.0,202.17,0.0,23598.8,23598.8,0.0,0.0,1,2017,30,-2.6749529148368545
2.87,3824.55,175.45,1228.12,0.0,2420.98,1696.66,724.32,0.0,1,2017,31,0.7786902986936707
2.07,53711.04,1119.87,14609.29,414.22,37562.6,26290.94,11271.66,0.0,1,2017,35,0.5676868181508214
